176.45306,163.89801,2141.144	197.29507,215.78928,2192.2573	167.40225,224.11421,2265.6787	164.4398,286.67453,2318.89	197.29507,215.78928,2192.2573	229.25958,206.88737,2118.836	240.57652,281.59018,2085.8987	218.35065,264.7276,2244.7417	219.72406,314.5625,2342.739	211.39343,416.95374,2337.473	257.9209,308.17038,2251.7131	204.96597,520.76263,2287.1177	258.69974,413.41693,2266.4563	219.72406,314.5625,2342.739	266.28992,521.08417,2204.987	221.5136,353.05078,2097.3252	165.43576,359.9833,2257.42	
176.15178,163.89342,2140.681	197.4593,215.55446,2192.3738	167.80931,224.13039,2266.7188	162.68275,285.76285,2321.4312	197.4593,215.55446,2192.3738	229.19078,206.37648,2118.0288	240.65726,281.64432,2085.4443	219.24469,264.1128,2246.3687	221.41531,313.66464,2346.4521	212.19745,416.29654,2334.802	259.35962,306.9847,2254.275	205.6145,519.69507,2289.8757	258.75726,412.508,2264.4858	221.41531,313.66464,2346.4521	267.21927,520.2994,2201.8489	221.51167,352.80347,2098.0693	165.43959,360.15393,2259.606	
176.02274,164.28873,2140.457	197.33867,216.08116,2192.5278	167.88051,224.43549,2267.9827	162.281,285.1328,2318.7207	197.33867,216.08116,2192.5278	228.8967,207.13133,2117.073	240.14558,282.08838,2085.2136	219.08536,264.6168,2246.9602	221.31915,313.97076,2348.169	211.35785,416.64563,2334.1665	259.05447,307.61307,2254.6162	202.19627,520.1779,2286.4844	257.3613,413.128,2264.6938	221.31915,313.97076,2348.169	264.2535,521.4817,2197.088	222.29477,353.28937,2098.0842	165.48618,360.24988,2258.339	
176.26878,164.49094,2140.3213	196.93634,216.75081,2194.5554	166.95137,224.48433,2267.8499	162.85469,284.69016,2317.8206	196.93634,216.75081,2194.5554	228.9934,208.48288,2121.261	240.42621,282.17892,2084.5984	217.47598,265.67123,2248.8972	218.3177,315.0649,2348.686	207.89835,417.76538,2333.6592	256.52908,309.38962,2257.792	200.38815,521.89044,2281.2275	254.88293,415.1565,2262.993	218.3177,315.0649,2348.686	262.73758,522.8938,2203.308	222.76862,353.69318,2098.882	165.5067,360.32504,2258.2449	
175.98743,164.08777,2140.283	196.65253,215.97896,2193.0068	166.64267,224.03748,2265.9602	159.35602,284.4255,2312.922	196.65253,215.97896,2193.0068	228.72772,207.36584,2120.0535	240.26422,282.43918,2087.3047	217.2247,265.10083,2245.1504	218.09305,314.97113,2342.5142	210.4773,418.2542,2325.836	256.38672,308.89478,2252.0737	202.56471,522.36365,2277.4111	257.59937,415.19556,2253.617	218.09305,314.97113,2342.5142	265.73788,523.5679,2191.9749	222.93996,354.24237,2099.657	164.8312,358.28268,2257.9082	
175.79253,163.91144,2139.2537	196.45071,215.9379,2193.08	166.40869,223.81952,2266.042	159.72878,282.69043,2315.961	196.45071,215.9379,2193.08	228.56046,207.5138,2120.1182	240.25084,282.20035,2086.654	216.77348,265.15674,2245.2256	217.39305,315.0099,2342.5984	208.72336,417.6885,2333.162	255.70862,309.15747,2252.1438	204.18033,521.75635,2282.3618	256.7724,414.90967,2260.6357	217.39305,315.0099,2342.5984	266.3724,523.026,2195.9263	222.19199,353.70007,2098.5066	164.54823,356.71692,2259.023	
175.49355,164.22842,2139.7463	196.51219,216.07669,2192.7751	166.59052,224.25404,2266.0454	165.41103,282.0595,2325.4695	196.51219,216.07669,2192.7751	228.50261,207.33398,2119.505	240.3711,282.421,2089.8315	217.6153,264.8816,2246.8208	219.01463,314.44437,2346.2878	211.04878,417.12247,2335.6267	257.19308,308.22015,2255.445	205.89502,520.77576,2288.1155	258.6653,413.69568,2265.6653	219.01463,314.44437,2346.2878	268.95395,521.6447,2198.7324	222.73184,353.9131,2101.4211	164.94864,357.84076,2259.769	
175.54422,164.12984,2139.4941	196.53622,215.78864,2192.7898	166.30453,224.20831,2264.2754	162.19878,283.45935,2317.7314	196.53622,215.78864,2192.7898	228.80545,206.8015,2121.3042	239.9987,281.99252,2090.925	217.82864,264.4768,2247.6748	219.23824,314.08502,2346.878	210.01027,416.9655,2331.6582	257.71426,307.47552,2258.2417	203.22266,520.58685,2285.7966	258.24326,413.20056,2263.9282	219.23824,314.08502,2346.878	266.74915,521.1345,2200.2705	222.11871,353.63748,2099.9146	165.13107,358.8349,2257.7427	
175.36884,164.28918,2139.363	196.27977,215.85338,2193.3342	165.91486,224.18513,2264.1865	159.02066,284.61023,2316.3533	196.27977,215.85338,2193.3342	228.67197,206.96535,2122.482	240.31311,282.08252,2089.9724	217.3559,264.6142,2248.2063	218.49893,314.25256,2346.999	208.78809,417.0161,2332.9338	257.0925,307.726,2259.1577	203.35837,520.85425,2284.8147	256.87756,413.68018,2261.4663	218.49893,314.25256,2346.999	264.7215,521.36365,2203.0847	221.91714,353.59628,2099.4734	165.3391,359.54483,2256.731	
175.34447,163.9349,2144.8167	195.82149,215.80475,2193.811	166.05428,224.10786,2267.4885	159.22308,282.42566,2316.7031	195.82149,215.80475,2193.811	227.6576,206.92456,2120.1335	240.29765,281.95117,2085.505	216.24335,265.18512,2242.1921	217.10739,315.58582,2336.2556	208.41776,418.88428,2322.7463	255.25854,309.24677,2244.8909	202.94623,523.64343,2270.306	255.91338,416.00073,2245.5989	217.10739,315.58582,2336.2556	262.30313,525.4042,2178.2937	221.76727,353.35965,2100.2449	164.80815,357.83533,2259.5447	
